SYSCALL_pid,SYSCALL_timestamp,SYSCALL_exit,CUSTOM_openFiles,SYSCALL_exit_hint,PROCESS_comm,CUSTOM_libs,activity_label,EventID
649855,6560,0.0,"['.', '-..']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29726
649855,6560,0.0,"['.', '-..']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29727
649855,6560,0.0,"['.', '-..']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29728
649855,6560,6.0,"['.', '-..', '-usb2-port2']",6,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29729
649855,6560,0.0,"['.', '-..']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29730
649855,6564,0.0,"['.', '-..']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29731
649855,6564,6.0,"['.', '-..', '-power']",6,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29732
649855,6564,0.0,"['.', '-..']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29733
649855,6564,0.0,"['.', '-..']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29734
649855,6564,0.0,"['.', '-..']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29735
649855,6564,0.0,"['.', '-..']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29736
649855,6564,0.0,"['.', '-..']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29737
649855,6564,0.0,"['.', '-..']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29738
649855,6564,0.0,"['.', '-..']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29739
649855,6564,0.0,"['.', '-..']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29740
649855,6564,0.0,"['.', '-..']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29741
649855,6564,0.0,"['.', '-..']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29742
649855,6564,6.0,"['.', '-..', '-..msi_irqs']",6,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29743
649855,6564,0.0,"['.', '-..']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29744
649855,6564,0.0,"['.', '-..']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29745
649855,6564,0.0,"['.', '-..']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29746
649855,6564,0.0,"['.', '-..']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29747
649855,6564,6.0,"['.', '-..', '-..link']",6,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29748
649855,6564,0.0,"['.', '-..']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29749
649855,6564,0.0,"['.', '-..']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29750
649855,6564,0.0,"['.', '-..']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29751
649855,6564,0.0,"['.', '-..']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29752
649855,6564,6.0,"['.', '-..', '-....']",6,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29753
649855,6564,0.0,"['.', '-....']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29754
649855,6564,0.0,"['.', '-....']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29755
649855,6564,5.0,"['.', '-....', '-....pci_bus']",5,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29756
649855,6564,0.0,"['.', '-....']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29757
649855,6564,0.0,"['.', '-....']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29758
649855,6564,5.0,"['.', '-....', '-0000:01']",5,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29759
649855,6568,0.0,"['.', '-....']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29760
649855,6568,0.0,"['.', '-....']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29761
649855,6568,5.0,"['.', '-....', '-power']",5,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29762
649855,6568,0.0,"['.', '-....']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29763
649855,6568,0.0,"['.', '-....']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29764
649855,6568,0.0,"['.', '-....']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29765
649855,6568,0.0,"['.', '-....']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29766
649855,6568,0.0,"['.', '-....']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29767
649855,6568,0.0,"['.', '-....']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29768
649855,6568,0.0,"['.', '-....']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29769
649855,6568,0.0,"['.', '-....']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29770
649855,6568,5.0,"['.', '-....', '-....link']",5,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29771
649855,6568,0.0,"['.', '-....']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29772
649855,6568,0.0,"['.', '-....']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29773
649855,6568,0.0,"['.', '-....']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29774
649855,6568,5.0,"['.', '-....', '-......']",5,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29775
649855,6568,0.0,"['.', '-......']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29776
649855,6568,0.0,"['.', '-......']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29777
649855,6568,6.0,"['.', '-......', '-......pci_bus']",6,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29778
649855,6568,0.0,"['.', '-......']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29779
649855,6568,0.0,"['.', '-......']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29780
649855,6568,6.0,"['.', '-......', '-0000:00']",6,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29781
649855,6568,0.0,"['.', '-......']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29782
649855,6568,0.0,"['.', '-......']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29783
649855,6568,6.0,"['.', '-......', '-power']",6,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29784
649855,6568,0.0,"['.', '-......']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29785
649855,6568,0.0,"['.', '-......']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29786
649855,6568,0.0,"['.', '-......']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29787
649855,6568,0.0,"['.', '-......']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29788
649855,6568,0.0,"['.', '-......']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29789
649855,6568,0.0,"['.', '-......']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29790
649855,6568,0.0,"['.', '-......']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29791
649855,6572,0.0,"['.', '-......']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29792
649855,6572,6.0,"['.', '-......', '-........']",6,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29793
649855,6572,0.0,"['.', '-........']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29794
649855,6572,0.0,"['.', '-........']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29795
649855,6572,5.0,"['.', '-........', '-..........']",5,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29796
649855,6572,0.0,"['.', '-..........']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29797
649855,6572,0.0,"['.', '-..........']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29798
649855,6572,6.0,"['.', '-..........', '-............']",6,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29799
649855,6572,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29800
649855,6572,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29801
649855,6572,5.0,"['.', '-............', '-............sd_io_1v8_reg']",5,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29802
649855,6572,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29803
649855,6572,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29804
649855,6572,5.0,"['.', '-............', '-regulator']",5,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29805
649855,6572,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29806
649855,6572,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29807
649855,6572,5.0,"['.', '-............', '-regulator.6']",5,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29808
649855,6572,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29809
649855,6572,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29810
649855,6572,5.0,"['.', '-............', '-power']",5,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29811
649855,6572,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29812
649855,6572,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29813
649855,6572,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29814
649855,6572,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29815
649855,6572,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29816
649855,6572,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29817
649855,6572,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29818
649855,6572,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29819
649855,6572,5.0,"['.', '-............', '-power']",5,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29820
649855,6572,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29821
649855,6572,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29822
649855,6572,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29823
649855,6572,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29824
649855,6572,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29825
649855,6572,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29826
649855,6576,5.0,"['.', '-............', '-............power']",5,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29827
649855,6576,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29828
649855,6576,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29829
649855,6576,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29830
649855,6576,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29831
649855,6576,5.0,"['.', '-............', '-............arm-pmu']",5,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29832
649855,6576,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29833
649855,6576,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29834
649855,6576,5.0,"['.', '-............', '-power']",5,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29835
649855,6576,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29836
649855,6576,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29837
649855,6576,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29838
649855,6576,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29839
649855,6576,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29840
649855,6576,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29841
649855,6576,5.0,"['.', '-............', '-............snd-soc-dummy']",5,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29842
649855,6576,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29843
649855,6576,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29844
649855,6576,5.0,"['.', '-............', '-power']",5,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29845
649855,6576,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29846
649855,6576,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29847
649855,6576,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29848
649855,6576,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29849
649855,6576,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29850
649855,6576,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29851
649855,6576,5.0,"['.', '-............', '-............Fixed MDIO bus.0']",5,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29852
649855,6576,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29853
649855,6576,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29854
649855,6576,5.0,"['.', '-............', '-power']",5,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29855
649855,6576,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29856
649855,6576,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29857
649855,6580,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29858
649855,6580,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29859
649855,6580,5.0,"['.', '-............', '-mdio_bus']",5,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29860
649855,6580,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29861
649855,6580,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29862
649855,6580,5.0,"['.', '-............', '-fixed-0']",5,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",openat_www-data,29863
649855,6580,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29864
649855,6580,0.0,"['.', '-............']",0,find,"['libselinux.so.1', 'libm.so.6', 'libc.so.6', 'libpcre2-8.so.0', 'libdl.so.2', 'libpthread.so.0']",close_www-data,29865
